YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B25070_001E,B25070_001M,B25070_002E,B25070_002M,B25070_003E,B25070_003M,B25070_004E,B25070_004M,B25070_005E,B25070_005M,B25070_006E,B25070_006M,B25070_007E,B25070_007M,B25070_008E,B25070_008M,B25070_009E,B25070_009M,B25070_010E,B25070_010M,B25070_011E,B25070_011M,B25072_001E,B25072_001M,B25072_002E,B25072_002M,B25072_003E,B25072_003M,B25072_004E,B25072_004M,B25072_005E,B25072_005M,B25072_006E,B25072_006M,B25072_007E,B25072_007M,B25072_008E,B25072_008M,B25072_009E,B25072_009M,B25072_010E,B25072_010M,B25072_011E,B25072_011M,B25072_012E,B25072_012M,B25072_013E,B25072_013M,B25072_014E,B25072_014M,B25072_015E,B25072_015M,B25072_016E,B25072_016M,B25072_017E,B25072_017M,B25072_018E,B25072_018M,B25072_019E,B25072_019M,B25072_020E,B25072_020M,B25072_021E,B25072_021M,B25072_022E,B25072_022M,B25072_023E,B25072_023M,B25072_024E,B25072_024M,B25072_025E,B25072_025M,B25072_026E,B25072_026M,B25072_027E,B25072_027M,B25072_028E,B25072_028M,B25072_029E,B25072_029M,TotalRentBurden,RentBurden_15to24,RentBurden_25to34,RentBurden_35to64,RentBurden_65+,TotalSevereRentBurden
2017,6037703002,Census Tract 7030.02,Ladera Heights,Los Angeles County,California,LaderaHeights,583,159,16,24,16,26,48,45,47,54,89,95,67,59,32,44,16,26,241,137,11,20,583,159,0,17,0,17,0,17,0,17,0,17,0,17,0,17,151,132,0,17,16,27,53,86,8,23,74,98,0,17,371,143,49,48,31,48,36,42,59,56,185,129,11,20,61,39,31,24,0,17,0,17,0,17,30,33,0,17,61.06,,54.3,65.77,49.18,41.34
2018,6037236000,Census Tract 2360,Ladera Heights,Los Angeles County,California,LaderaHeights,449,167,13,21,18,25,19,33,0,12,0,12,37,58,19,26,90,61,173,110,80,75,449,167,0,12,0,12,0,12,0,12,0,12,0,12,0,12,52,57,19,33,0,12,0,12,0,12,33,46,0,12,287,128,31,33,0,12,0,12,0,12,212,119,44,48,110,88,0,12,0,12,0,12,37,58,37,40,36,60,71.05,,63.46,73.87,67.27,38.53
2018,6037702502,Census Tract 7025.02,Ladera Heights,Los Angeles County,California,LaderaHeights,669,250,80,82,58,58,0,12,69,77,219,184,137,86,0,12,70,67,15,25,21,34,669,250,0,12,0,12,0,12,0,12,0,12,0,12,0,12,146,122,0,12,69,77,4,22,0,12,52,64,21,34,329,160,102,85,0,12,99,114,95,83,33,40,0,12,194,145,36,55,0,12,116,145,42,36,0,12,0,12,33.18,,35.62,38.91,21.65,2.24
2018,6037703001,Census Tract 7030.01,Ladera Heights,Los Angeles County,California,LaderaHeights,1474,190,65,54,129,91,322,139,195,114,195,130,12,19,79,58,34,36,412,145,31,34,1474,190,60,54,0,17,0,17,0,17,12,19,48,50,0,17,575,176,172,97,131,99,93,103,0,17,165,109,14,25,735,190,312,131,64,57,102,86,0,17,257,111,0,17,104,66,32,37,0,17,0,17,0,17,55,49,17,25,36.43,100.0,28.7,34.97,52.88,27.95
2018,6037703002,Census Tract 7030.02,Ladera Heights,Los Angeles County,California,LaderaHeights,680,169,65,76,13,22,49,52,65,65,33,37,124,95,30,47,62,79,229,131,10,19,680,169,13,22,13,22,0,17,0,17,0,17,0,17,0,17,125,86,20,36,16,25,0,17,21,34,68,86,0,17,463,151,58,71,33,54,33,37,103,87,226,130,10,19,79,56,36,30,16,26,0,17,0,17,27,31,0,17,65.44,0.0,71.2,71.06,34.18,33.68
2019,6037236000,Census Tract 2360,Ladera Heights,Los Angeles County,California,LaderaHeights,465,155,0,12,15,22,14,24,62,70,0,12,35,57,34,40,65,47,175,119,65,66,465,155,0,12,0,12,0,12,0,12,0,12,0,12,0,12,31,51,0,12,31,51,0,12,0,12,0,12,0,12,295,132,29,33,31,49,0,12,0,12,216,120,19,30,139,90,0,12,0,12,0,12,35,57,58,52,46,58,66.45,,0.0,73.22,66.91,37.63
2019,6037702502,Census Tract 7025.02,Ladera Heights,Los Angeles County,California,LaderaHeights,761,241,82,82,51,51,47,73,22,36,229,168,119,98,13,21,85,80,102,103,11,22,761,241,0,12,0,12,0,12,0,12,0,12,0,12,0,12,114,94,47,73,22,36,11,22,0,12,23,35,11,22,444,158,88,75,0,12,107,107,72,72,177,130,0,12,203,135,45,65,0,12,111,129,47,55,0,12,0,12,41.92,,20.18,56.08,23.15,13.4
2019,6037703001,Census Tract 7030.01,Ladera Heights,Los Angeles County,California,LaderaHeights,1500,239,66,50,108,99,245,116,251,133,239,169,25,41,52,48,94,92,397,181,23,37,1500,239,65,65,12,20,0,17,0,17,0,17,53,63,0,17,608,193,112,93,150,109,116,119,0,17,230,144,0,17,690,182,249,134,101,83,123,104,0,17,217,128,0,17,137,79,46,43,0,17,0,17,25,41,43,45,23,37,37.87,81.54,37.83,31.45,49.64,26.47
2019,6037703002,Census Tract 7030.02,Ladera Heights,Los Angeles County,California,LaderaHeights,744,151,50,79,10,16,92,58,89,91,20,32,123,88,85,96,60,79,200,123,15,23,744,151,35,38,35,38,0,17,0,17,0,17,0,17,0,17,141,90,20,36,18,29,0,17,33,51,70,82,0,17,509,135,83,82,54,84,20,32,90,74,247,134,15,23,59,46,14,23,17,27,0,17,0,17,28,32,0,17,62.9,0.0,73.05,66.21,47.46,26.88
2020,6037703002,Census Tract 7030.02,Ladera Heights,Los Angeles County,California,LaderaHeights,653,175,41,64,20,27,62,54,83,86,19,31,91,87,95,99,65,82,177,125,0,19,653,175,20,29,20,29,0,19,0,19,0,19,0,19,0,19,131,92,18,29,15,24,0,19,39,61,59,69,0,19,443,148,85,79,51,80,19,31,52,61,236,145,0,19,59,49,0,19,17,29,0,19,0,19,42,39,0,19,65.54,0.0,74.81,65.01,71.19,27.11
